#          time          flux      flux_err   quality  sector 
      1471.403704459    0.99098    0.00111       0       6 
      1471.405093346    0.98749    0.00110       0       6 
      1471.406482233    0.98721    0.00110       0       6 
      1471.407871119    0.99012    0.00110       0       6 
      1471.409260006    0.99068    0.00110       0       6 
      1471.410648893    0.98783    0.00110       0       6 
      1471.412037779    0.98759    0.00110       0       6 
      1471.413426666    0.99018    0.00111       0       6 
      1471.414815553    0.99047    0.00111       0       6 
      1471.416204439    0.98796    0.00110       0       6 
      1471.417593326    0.99031    0.00111       0       6 
      1471.418982213    0.98963    0.00110       0       6 
      1471.420371099    0.98802    0.00110       0       6 
      1471.421759986    0.98810    0.00110       0       6 
      1471.423148873    0.98813    0.00110       0       6 
      1471.424537759    0.98828    0.00110       0       6 
      1471.425926646    0.98792    0.00110       0       6 
      1471.427315533    0.98959    0.00110       0       6 
      1471.428704419    0.98945    0.00110       0       6 
      1471.430093306    0.98936    0.00110       0       6 
      1471.431482193    0.99010    0.00111       0       6 
      1471.432871080    0.99172    0.00111       0       6 
      1471.434259966    0.98896    0.00111       0       6 
      1471.435648853    0.99023    0.00111       0       6 
      1471.437037739    0.98789    0.00110       0       6 
      1471.438426626    0.98988    0.00111       0       6 
      1471.439815513    0.99055    0.00111       0       6 
      1471.441204399    0.99134    0.00111       0       6 
      1471.442593286    0.98972    0.00110       0       6 
      1471.443982173    0.99214    0.00111       0       6 
      1471.445371059    0.98933    0.00110       0       6 
      1471.446759946    0.98916    0.00110       0       6 
      1471.448148833    0.99256    0.00111       0       6 
      1471.449537719    0.98784    0.00110       0       6 
      1471.450926606    0.98874    0.00110       0       6 
      1471.452315492    0.99172    0.00111       0       6 
      1471.453704379    0.99074    0.00110       0       6 
      1471.455093266    0.99174    0.00111       0       6 
      1471.456482153    0.98837    0.00110       0       6 
      1471.457871039    0.99211    0.00111       0       6 
      1471.459259926    0.99107    0.00111       0       6 
      1471.460648812    0.99205    0.00111       0       6 
      1471.462037699    0.99086    0.00110       0       6 
      1471.463426585    0.98946    0.00111       0       6 
      1471.464815472    0.99088    0.00110       0       6 
      1471.466204359    0.99192    0.00110       0       6 
      1471.467593245    0.99043    0.00111       0       6 
      1471.468982132    0.99235    0.00111       0       6 
      1471.470371018    0.99209    0.00111       0       6 
      1471.471759905    0.99051    0.00110       0       6 
      1471.473148792    0.99224    0.00111       0       6 
      1471.474537678    0.99030    0.00110       0       6 
      1471.475926565    0.99156    0.00111       0       6 
      1471.477315451    0.99137    0.00110       0       6 
      1471.478704338    0.99227    0.00111       0       6 
      1471.480093225    0.99194    0.00111       0       6 
      1471.481482111    0.99279    0.00111       0       6 
      1471.482870998    0.99235    0.00111       0       6 
      1471.484259884    0.98954    0.00110       0       6 
      1471.485648771    0.99051    0.00111       0       6 
      1471.487037658    0.99153    0.00110       0       6 
      1471.488426544    0.99271    0.00111       0       6 
      1471.489815431    0.98989    0.00111       0       6 
      1471.491204317    0.98841    0.00110       0       6 
      1471.492593204    0.99301    0.00111       0       6 
      1471.493982090    0.98990    0.00110       0       6 
      1471.495370977    0.99135    0.00111       0       6 
      1471.496759863    0.98994    0.00110       0       6 
      1471.498148750    0.99202    0.00111       0       6 
      1471.499537637    0.99660    0.00111       0       6 
      1471.500926523    0.99086    0.00111       0       6 
      1471.502315409    0.99422    0.00111       0       6 
      1471.503704296    0.99191    0.00111       0       6 
      1471.505093183        nan        nan     176       6 
      1471.506482069        nan        nan     180       6 
      1471.507870956    0.93121    0.00108     164       6 
      1471.509259842    0.98751    0.00110     160       6 
      1471.510648729    0.99099    0.00111     160       6 
      1471.512037615    0.99061    0.00110     160       6 
      1471.513426502    0.98882    0.00110     160       6 
      1471.514815388    0.99092    0.00111       0       6 
      1471.516204275    0.98936    0.00110       0       6 
      1471.517593161    0.99109    0.00111       0       6 
      1471.518982048    0.98849    0.00110       0       6 
      1471.520370934    0.98868    0.00110       0       6 
      1471.521759821    0.99254    0.00111       0       6 
      1471.523148707    0.99105    0.00111       0       6 
      1471.524537594    0.99197    0.00111       0       6 
      1471.525926480    0.98651    0.00110     128       6 
      1471.527315367    0.99144    0.00110       0       6 
      1471.528704253    0.99090    0.00110       0       6 
      1471.530093140    0.99033    0.00110       0       6 
      1471.531482026    0.98982    0.00111       0       6 
      1471.532870913    0.98481    0.00110     128       6 
      1471.534259799    0.99203    0.00111       0       6 
      1471.535648686    0.98486    0.00110       0       6 
      1471.537037572    0.99297    0.00111       0       6 
      1471.538426459    0.98944    0.00110       0       6 
      1471.539815345    0.99431    0.00111       0       6 
      1471.541204232    0.98917    0.00110       0       6 
      1471.542593118    0.99463    0.00111       0       6 
      1471.543982004    0.98683    0.00110       0       6 
      1471.545370891    0.99409    0.00111       0       6 
      1471.546759777    0.99496    0.00111       0       6 
      1471.548148664    0.98592    0.00110       0       6 
      1471.549537550    0.99414    0.00111       0       6 
      1471.550926437    0.99241    0.00111       0       6 
      1471.552315323    0.98952    0.00110       0       6 
      1471.553704210    0.99368    0.00111       0       6 
      1471.555093096    0.99238    0.00111       0       6 
      1471.556481983    0.99349    0.00111       0       6 
      1471.557870869    0.99885    0.00111       0       6 
      1471.559259755    0.99279    0.00111       0       6 
      1471.560648642    0.98272    0.00110     512       6 
      1471.562037528    0.99388    0.00111       0       6 
      1471.563426415    0.99222    0.00111       0       6 
      1471.564815301    0.99478    0.00111       0       6 
      1471.566204187    0.99270    0.00111       0       6 
      1471.567593074    0.99320    0.00111       0       6 
      1471.568981960    0.99349    0.00111       0       6 
      1471.570370847    0.99382    0.00111       0       6 
      1471.571759733    0.99297    0.00111       0       6 
      1471.573148620    0.99358    0.00111       0       6 
      1471.574537506    0.99303    0.00111       0       6 
      1471.575926392    0.99571    0.00111       0       6 
      1471.577315279    0.99822    0.00111       0       6 
      1471.578704165    0.99305    0.00111       0       6 
      1471.580093052    0.99973    0.00111       0       6 
      1471.581481938    0.99358    0.00111       0       6 
      1471.582870824    0.99381    0.00111       0       6 
      1471.584259711    0.99494    0.00111       0       6 
      1471.585648597    0.99111    0.00111       0       6 
      1471.587037484    0.99242    0.00111       0       6 
      1471.588426370    0.99124    0.00111       0       6 
      1471.589815256    0.99299    0.00111       0       6 
      1471.591204143    0.99383    0.00111       0       6 
      1471.592593029    0.99343    0.00111       0       6 
      1471.593981915    0.99467    0.00111       0       6 
      1471.595370802    0.99504    0.00111       0       6 
      1471.596759688    0.99312    0.00111       0       6 
      1471.598148575    0.99642    0.00111       0       6 
      1471.599537461    0.99335    0.00111       0       6 
      1471.600926347    0.98820    0.00110       0       6 
